  -0.93750,  -0.19615,  -0.93750,   0.93750,  -0.81352,   0.87820,   0.69185,  -0.93750,   0.56027,  -0.24298
  -0.38974,   0.93750,  -0.54941,  -0.59881,  -0.93750,   0.42478,  -0.87276,  -0.80405,   0.23177,  -0.63057
   0.44859,   0.46644,   0.01883,   0.14695,  -0.36049,  -0.41436,  -0.93750,   0.08801,  -0.13847,   0.93750
   0.38087,   0.50514,  -0.93750,   0.39335,   0.88479,   0.49980,  -0.07820,   0.57771,  -0.51341,  -0.15034
  -0.20661,  -0.38758,   0.67991,  -0.62385,   0.65201,  -0.24420,   0.26259,  -0.37815,   0.73386,   0.58437
  -0.27606,  -0.73938,  -0.43354,   0.51724,  -0.93750,   0.12895,  -0.15264,  -0.87699,   0.16944,  -0.67468
   0.61057,  -0.93750,   0.93750,  -0.63122,   0.93750,   0.89254,  -0.93750,  -0.86922,   0.93750,  -0.29068
  -0.46766,   0.81168,  -0.74823,  -0.08699,  -0.10384,  -0.37348,   0.87365,   0.73368,   0.52807,  -0.66230
  -0.45727,   0.31510,   0.68591,  -0.10540,   0.93750,   0.69572,  -0.63871,  -0.31776,  -0.11929,  -0.27511
  -0.78582,   0.29914,   0.92342,   0.03071,  -0.04544,  -0.59535,  -0.06635,  -0.39444,   0.43819,  -0.21374
  -0.82586,  -0.78991,  -0.45624,  -0.67124,   0.75963,  -0.10862,  -0.11877,   0.93750,   0.18852,  -0.93750
  -0.43582,   0.93750,  -0.26136,  -0.75261,  -0.17140,  -0.60087,   0.81709,   0.30059,   0.82477,  -0.72474
  -0.14133,  -0.87592,  -0.21357,  -0.28538,   0.37968,   0.37174,  -0.85421,   0.34468,  -0.44970,   0.93750
  -0.51205,   0.81026,  -0.67557,  -0.43848,   0.75409,  -0.78661,  -0.52741,  -0.24336,   0.72016,   0.61896
   0.93750,  -0.80802,   0.93750,  -0.75002,  -0.93750,  -0.40988,  -0.80740,   0.66094,  -0.24863,  -0.54777
   0.62481,   0.58434,   0.05492,   0.83609,  -0.03741,   0.25312,   0.93750,  -0.86995,   0.87118,   0.61247
   0.22792,   0.13452,  -0.19013,   0.51337,   0.85536,   0.82523,   0.16020,  -0.32436,  -0.19117,   0.17256
   0.66289,   0.41748,  -0.86427,   0.11398,   0.93725,   0.54780,  -0.88848,  -0.73855,  -0.75522,  -0.93651
  -0.79057,  -0.31276,  -0.46624,  -0.20236,   0.86570,  -0.24790,   0.67238,  -0.00401,   0.88577,   0.35105
  -0.65036,   0.29535,  -0.93750,  -0.01618,   0.13949,   0.93750,   0.93750,  -0.93750,  -0.27503,   0.87284
   0.50710,   0.93750,   0.93750,  -0.93750,  -0.93750,  -0.19404,   0.06175,  -0.16952,  -0.29870,   0.73872
  -0.00578,   0.93750,  -0.81164,  -0.93750,  -0.93750,  -0.93750,   0.71123,   0.70024,   0.93750,   0.77814
  -0.07550,   0.59917,   0.93750,   0.32512,   0.46854,  -0.30447,  -0.68313,   0.12841,   0.12543,   0.43459
   0.75067,  -0.75773,   0.80259,   0.31269,  -0.15605,  -0.42867,  -0.79162,   0.37266,   0.52990,  -0.74175
   0.87328,  -0.40919,  -0.87594,  -0.37463,   0.32183,  -0.31235,   0.49771,   0.75975,   0.93750,  -0.26528
   0.14659,  -0.03633,   0.50512,  -0.67756,   0.74694,  -0.93750,   0.12173,  -0.48735,   0.16437,   0.93750
   0.29689,  -0.18254,  -0.68999,   0.34953,   0.71178,   0.01401,   0.82125,   0.21991,  -0.46587,   0.93750
   0.93750,   0.82951,   0.67799,   0.27623,   0.93750,  -0.93750,   0.93750,   0.93750,   0.33262,   0.87445
  -0.18755,  -0.05634,  -0.88484,  -0.64820,   0.53319,   0.93750,  -0.86534,   0.93750,   0.69278,  -0.28219
   0.30089,   0.06209,   0.75925,   0.26129,   0.80593,  -0.02910,   0.60050,  -0.04680,   0.22594,   0.47526
   0.34868,   0.76042,  -0.74785,  -0.93750,   0.81605,   0.87663,   0.27856,  -0.88637,   0.16702,   0.87580
   0.30956,  -0.23012,  -0.38133,  -0.11523,   0.87602,   0.13133,   0.81029,   0.29296,   0.03203,  -0.27461
   0.16420,   0.73440,  -0.84179,  -0.93750,   0.93750,  -0.70029,   0.63440,   0.87220,  -0.76287,  -0.08228
  -0.05042,   0.93750,   0.20752,  -0.42277,   0.26712,   0.08588,  -0.79805,   0.12566,  -0.82892,  -0.81443
  -0.87344,  -0.80649,  -0.16763,  -0.19986,   0.61241,  -0.55271,   0.56577,  -0.52290,   0.30921,   0.52888
   0.22730,   0.68915,  -0.93750,  -0.40956,  -0.41135,  -0.89748,  -0.46978,   0.93750,   0.42754,   0.87473
   0.08850,   0.04739,  -0.41691,  -0.08282,  -0.36111,   0.89797,   0.93750,  -0.09646,  -0.37209,   0.16458
  -0.43717,   0.71008,  -0.55313,   0.41082,  -0.11541,  -0.37936,  -0.09279,  -0.59458,  -0.11266,  -0.41699
  -0.67297,   0.53779,  -0.76200,  -0.67243,   0.23893,   0.35178,  -0.19025,   0.25446,  -0.42067,  -0.35475
  -0.28613,   0.73389,   0.86902,  -0.35851,   0.84047,   0.28149,  -0.44834,   0.06107,   0.34481,  -0.23443
  -0.66409,   0.77935,  -0.52642,  -0.63699,  -0.48119,  -0.83454,  -0.09183,  -0.48513,   0.81055,   0.80321
  -0.17439,  -0.44973,  -0.32845,  -0.48276,  -0.21239,  -0.77145,   0.93750,  -0.22911,   0.67348,   0.00793
  -0.93750,   0.00743,   0.15732,  -0.63534,  -0.93750,  -0.43527,  -0.93750,  -0.93750,   0.33034,  -0.93750
  -0.44537,  -0.88432,  -0.93750,  -0.93750,  -0.84723,   0.93750,  -0.67607,  -0.74069,  -0.90707,  -0.00901
  -0.41959,   0.30579,  -0.10499,   0.49273,   0.50405,   0.47505,   0.30681,   0.34622,  -0.56192,   0.17050
  -0.74803,   0.28602,  -0.88575,   0.80522,   0.81072,  -0.62385,   0.93750,  -0.62677,   0.26236,  -0.35456
  -0.50042,  -0.10709,  -0.73070,  -0.18900,   0.93750,  -0.69775,  -0.06028,   0.81518,  -0.18101,   0.52474
   0.93750,  -0.20471,   0.93750,  -0.79091,   0.86874,   0.19650,   0.60176,  -0.56221,  -0.01084,  -0.93750
  -0.83305,  -0.06111,   0.87375,  -0.88471,   0.08569,  -0.48418,  -0.47732,   0.40501,  -0.50676,   0.28044
  -0.24497,  -0.60264,  -0.82216,  -0.93750,  -0.05028,   0.93750,  -0.40765,   0.68012,   0.93750,   0.09331
  -0.07583,   0.06381,  -0.28103,   0.06624,  -0.47831,  -0.72755,   0.76644,   0.93433,   0.60172,   0.88405
   0.83336,   0.32354,   0.93750,  -0.80810,  -0.13913,   0.73729,   0.54756,  -0.93750,   0.65820,   0.21344
  -0.08210,   0.51024,  -0.67643,  -0.05256,   0.87996,  -0.61072,  -0.14294,   0.93750,  -0.64931,   0.14229
  -0.93750,  -0.12000,   0.93750,   0.26753,   0.56510,  -0.93750,  -0.67725,  -0.93750,  -0.68863,   0.17436
  -0.24850,   0.19302,  -0.58753,   0.03101,   0.87572,  -0.34887,  -0.69167,  -0.72806,  -0.11916,   0.12941
   0.75432,   0.76949,   0.92940,  -0.88017,   0.32981,  -0.14441,  -0.41561,  -0.25932,  -0.28705,  -0.18823
   0.22626,  -0.76965,  -0.56307,  -0.18071,  -0.81159,  -0.71011,   0.40945,  -0.41369,  -0.88636,   0.93750
  -0.93750,  -0.86478,  -0.93750,   0.93750,  -0.86443,   0.62783,  -0.93750,   0.80698,   0.55334,  -0.93750
  -0.73587,   0.82135,   0.19106,   0.25746,  -0.29672,  -0.13274,   0.36228,  -0.93750,  -0.23600,   0.26366
  -0.25285,   0.85697,  -0.13283,  -0.47580,  -0.19571,  -0.50769,   0.93713,  -0.35617,  -0.40148,  -0.83985
  -0.88748,   0.93750,  -0.65436,  -0.91342,  -0.86525,  -0.93750,   0.74696,   0.54195,   0.31745,   0.08164
  -0.62258,   0.86855,   0.72378,  -0.61305,   0.93750,   0.80479,  -0.18440,   0.87170,  -0.02262,  -0.69896
  -0.87282,  -0.31801,   0.52619,   0.80952,  -0.25730,  -0.76078,   0.81781,   0.74849,  -0.19557,   0.56783
   0.26199,   0.10485,  -0.75365,  -0.42827,  -0.47699,   0.68301,  -0.60401,   0.32047,   0.45226,   0.67808
   0.92699,   0.13226,  -0.45753,  -0.51041,  -0.02902,   0.36659,   0.51660,   0.75787,   0.75895,  -0.55123
   0.14091,   0.49842,   0.13164,   0.07756,  -0.54341,  -0.59600,   0.93098,  -0.65639,  -0.56215,   0.03257
   0.35075,   0.74443,  -0.69764,   0.06594,   0.93750,  -0.59676,  -0.93750,  -0.65002,   0.86857,  -0.88203
  -0.87297,  -0.45897,   0.50757,   0.09673,  -0.03991,   0.22002,  -0.23603,   0.30851,   0.86996,   0.04520
   0.17636,   0.75090,  -0.93750,  -0.31131,   0.57001,  -0.79620,   0.93750,  -0.87058,   0.13734,  -0.81875
   0.47011,  -0.87290,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.87547,   0.82941,  -0.93750,  -0.81182
  -0.07350,   0.93750,  -0.58807,  -0.46241,  -0.37786,  -0.56307,  -0.89605,   0.17697,  -0.35484,  -0.85208
  -0.79428,   0.89884,  -0.07298,  -0.82543,   0.93750,  -0.27663,  -0.06664,  -0.74165,   0.18780,  -0.22259
   0.42054,   0.65794,  -0.80219,   0.93750,  -0.33543,  -0.93750,  -0.93750,   0.80907,   0.93750,  -0.86942
   0.93750,  -0.07785,  -0.93750,   0.73356,  -0.47136,  -0.93750,   0.42964,  -0.87979,   0.15153,  -0.93750
  -0.93750,   0.93750,   0.93750,  -0.93750,   0.70395,  -0.93750,  -0.28794,   0.93750,  -0.50725,  -0.78200
   0.75907,   0.64583,   0.32834,   0.53178,  -0.32083,  -0.27056,   0.67686,   0.69057,   0.80272,  -0.04881
  -0.28161,   0.93413,  -0.87870,  -0.67236,  -0.87061,  -0.62902,  -0.80011,   0.78221,  -0.93750,  -0.43522
   0.28947,  -0.93750,  -0.14527,  -0.88803,   0.69822,  -0.93750,  -0.32774,  -0.93750,   0.78259,   0.75198
  -0.37373,   0.31015,  -0.33185,   0.55785,   0.61190,  -0.87332,  -0.42424,  -0.38219,   0.64090,   0.60175
   0.74391,   0.07675,  -0.31786,  -0.48616,   0.75676,  -0.36469,  -0.15505,  -0.62344,  -0.72521,  -0.11721
  -0.93750,   0.27359,   0.93750,   0.22258,  -0.87502,   0.79572,  -0.53498,  -0.85876,  -0.86768,   0.30777
  -0.42993,  -0.51447,  -0.46336,   0.78034,   0.61048,  -0.07250,  -0.12300,   0.15115,   0.59309,   0.76592
  -0.60277,   0.93750,   0.92228,  -0.80020,   0.57097,  -0.06035,  -0.87531,  -0.93750,  -0.03476,  -0.81586
  -0.93750,   0.19364,  -0.75577,   0.93750,  -0.63473,   0.87200,   0.02576,  -0.81794,   0.87428,   0.05110
  -0.64159,   0.22978,   0.32280,   0.03367,   0.58231,  -0.81592,  -0.77479,  -0.02377,  -0.75865,  -0.59669
  -0.82477,  -0.20110,   0.93750,  -0.39521,  -0.88395,  -0.34350,  -0.41575,   0.70856,   0.17805,  -0.08726
  -0.85985,  -0.93750,   0.92330,  -0.93750,  -0.66297,   0.93750,  -0.88030,  -0.37705,   0.20420,   0.93750
  -0.42467,   0.82656,   0.69252,  -0.93750,  -0.93750,  -0.02688,   0.07226,   0.06434,  -0.93750,  -0.51871
   0.50199,   0.06450,  -0.73706,  -0.50307,   0.74580,  -0.23072,   0.52136,  -0.26068,  -0.62686,   0.68488
   0.60238,   0.55047,  -0.80987,  -0.82469,   0.15413,  -0.06137,   0.68858,  -0.47160,  -0.58856,   0.47484
   0.13495,  -0.20657,   0.18824,   0.27524,   0.93750,  -0.74854,   0.56378,  -0.80504,  -0.86880,   0.43514
   0.13372,   0.28336,   0.18122,  -0.38937,   0.10414,  -0.51648,  -0.32123,   0.87474,  -0.22243,   0.39377
   0.92505,  -0.25247,   0.74717,  -0.34668,   0.81849,  -0.16366,  -0.40121,   0.62286,  -0.72941,  -0.66301
   0.80214,   0.08200,  -0.50036,   0.88342,   0.81393,   0.23465,  -0.63695,  -0.17379,   0.40069,  -0.48855
   0.00579,  -0.47565,  -0.93750,  -0.76243,   0.55123,   0.04435,   0.93750,   0.87866,  -0.67002,   0.82245
   0.90506,   0.46885,  -0.39301,   0.53685,  -0.24031,  -0.56034,  -0.23465,  -0.32827,  -0.38779,   0.60130
  -0.88185,   0.93750,  -0.93750,   0.60760,   0.93750,  -0.80963,   0.28066,   0.93750,   0.68663,  -0.38825
   0.32905,   0.22756,  -0.04986,   0.56710,   0.30580,   0.40710,   0.14536,  -0.14665,   0.26516,   0.26607
  -0.63739,   0.86880,  -0.53653,  -0.28645,   0.24888,   0.50337,  -0.46201,  -0.59752,  -0.70848,   0.93381
  -0.05661,   0.09898,  -0.75668,   0.93167,  -0.00774,  -0.39965,  -0.48874,  -0.65228,  -0.31903,   0.29731
   0.89155,   0.62766,   0.30306,  -0.06249,   0.65801,  -0.61191,  -0.21311,  -0.61740,  -0.20057,  -0.29124
  -0.23826,   0.08019,  -0.57628,  -0.48361,  -0.75967,   0.93750,  -0.54957,   0.26038,  -0.20418,   0.15994
   0.93750,  -0.93750,   0.43786,   0.77504,  -0.93750,   0.06575,   0.93750,  -0.93750,  -0.48205,   0.31863
   0.93750,  -0.12339,   0.54127,   0.42823,  -0.08226,  -0.93750,  -0.77508,   0.14352,  -0.87585,  -0.79766
  -0.33746,   0.93750,  -0.93750,   0.36847,   0.69099,  -0.37503,   0.43370,   0.77287,   0.34692,  -0.38552
  -0.15060,   0.11936,   0.93750,  -0.32358,   0.56289,  -0.74218,  -0.55418,  -0.56476,  -0.58955,   0.93750
   0.14534,   0.41315,  -0.79741,  -0.34213,   0.36186,  -0.28359,   0.52090,   0.60912,   0.09174,   0.81813
  -0.81429,  -0.32286,   0.19585,  -0.81144,  -0.93750,  -0.90261,  -0.93750,  -0.06744,  -0.80903,   0.93750
  -0.80964,  -0.87697,   0.93750,   0.03295,  -0.09359,   0.09396,   0.19249,   0.93750,  -0.93750,   0.93750
  -0.88086,  -0.68041,  -0.86979,   0.75467,   0.09777,  -0.49412,   0.87199,   0.10959,   0.87479,  -0.46260
   0.59092,   0.93750,  -0.64601,   0.39238,  -0.87405,  -0.21794,  -0.66931,   0.11620,  -0.20532,  -0.41131
   0.80919,  -0.14984,   0.34621,   0.77229,   0.43952,  -0.75234,  -0.30226,  -0.17273,   0.79781,  -0.66899
   0.76547,  -0.45973,  -0.69383,   0.00384,   0.10230,   0.52548,   0.68360,   0.42366,   0.39342,  -0.81038
   0.80714,  -0.82633,  -0.58528,  -0.20187,   0.11175,  -0.19214,   0.20275,  -0.56279,  -0.37222,   0.93326
   0.90498,   0.11453,  -0.59629,  -0.31039,   0.93750,  -0.50571,   0.04051,  -0.83276,   0.28894,   0.47355
   0.15980,  -0.02951,  -0.93750,  -0.93750,  -0.51309,   0.53065,   0.93750,   0.48796,   0.93750,   0.44598
  -0.60942,   0.25979,   0.87819,  -0.83090,  -0.52787,   0.80020,  -0.16164,  -0.54517,   0.24379,  -0.38171
   0.93750,   0.05422,  -0.93750,  -0.87483,   0.60203,  -0.88435,  -0.65157,   0.34391,   0.67328,   0.35929
  -0.60895,   0.08813,  -0.10490,  -0.86775,   0.59973,  -0.33686,   0.45358,  -0.81184,  -0.56096,  -0.61343
   0.60519,   0.20210,  -0.90936,  -0.83116,   0.85830,  -0.22024,   0.87948,   0.62115,   0.44538,  -0.76624
   0.15894,   0.00793,  -0.43677,   0.58697,  -0.87293,   0.29509,  -0.66167,  -0.13418,  -0.11614,  -0.88106
  -0.00390,   0.57161,  -0.93750,   0.77726,  -0.52326,   0.75876,  -0.93750,  -0.16330,   0.25227,  -0.93750
  -0.35201,   0.40212,  -0.93750,  -0.17581,  -0.84704,  -0.93750,   0.84855,  -0.58008,   0.93750,  -0.87651
  -0.05750,  -0.56530,  -0.47912,   0.80784,  -0.42968,  -0.55260,  -0.08454,   0.88346,  -0.30629,  -0.37802
   0.08080,  -0.04909,   0.76317,   0.93750,   0.47107,   0.91874,  -0.93750,   0.81914,   0.93750,   0.07825
   0.87408,   0.74204,  -0.32954,   0.52772,   0.40672,   0.52603,  -0.10605,  -0.93750,  -0.93750,  -0.93750
  -0.28010,   0.46214,  -0.69197,   0.75648,  -0.45752,   0.79501,  -0.27407,  -0.50227,  -0.53129,  -0.06441
  -0.13305,   0.58325,  -0.73958,  -0.85930,  -0.29727,  -0.25179,   0.53175,   0.13505,  -0.49971,   0.20656
   0.52518,  -0.47527,   0.40767,   0.81563,  -0.81823,  -0.52243,   0.37721,  -0.64072,   0.81615,   0.46814
   0.41653,   0.68269,   0.93750,  -0.48111,   0.93750,   0.33016,  -0.11883,  -0.90859,  -0.93750,   0.24903
   0.65487,  -0.67247,   0.48034,  -0.58984,  -0.07947,  -0.24611,   0.19123,   0.93750,  -0.03952,   0.88356
  -0.08978,  -0.20635,  -0.65466,  -0.80803,   0.93750,  -0.72073,  -0.39985,  -0.69800,   0.84604,   0.51318
   0.67736,  -0.41792,  -0.58370,   0.93750,  -0.93750,  -0.05299,   0.93750,  -0.33989,  -0.86668,  -0.93750
   0.87692,  -0.35901,  -0.71922,  -0.25791,  -0.73348,   0.81202,   0.80973,  -0.84306,   0.59815,   0.68776
  -0.42168,   0.01431,  -0.81392,   0.34903,   0.14480,   0.22275,   0.57341,   0.93750,  -0.64296,   0.00502
  -0.02889,   0.73534,  -0.83685,   0.63628,   0.38509,  -0.11011,   0.32068,   0.62138,   0.20423,  -0.17992
  -0.76912,  -0.27370,  -0.93750,  -0.28091,   0.17604,   0.64298,  -0.93194,   0.39549,   0.34152,   0.36679
  -0.93750,   0.93750,  -0.80963,   0.88842,   0.93750,   0.93750,  -0.72140,   0.02786,  -0.30845,   0.86968
   0.47652,  -0.36282,  -0.15862,   0.16056,   0.78861,  -0.45317,   0.82955,  -0.77653,   0.18837,  -0.17111
  -0.09043,   0.69136,   0.34062,   0.93750,   0.19835,   0.48269,   0.75534,  -0.87091,  -0.41530,   0.87672
  -0.41927,   0.70682,   0.64873,   0.74027,   0.54904,  -0.51211,  -0.60306,   0.77565,   0.73148,  -0.32728
   0.01607,   0.03314,  -0.72382,  -0.82275,  -0.04959,   0.86980,   0.24654,  -0.76370,  -0.26246,   0.26867
  -0.60428,   0.84042,   0.90525,  -0.51706,   0.37524,   0.34817,  -0.93750,   0.30449,  -0.39092,  -0.10839
   0.46734,   0.74978,  -0.40833,  -0.87252,   0.93750,  -0.63816,  -0.82203,   0.93750,   0.40886,  -0.14833
   0.72833,   0.46420,  -0.36059,  -0.43220,  -0.47826,  -0.32788,  -0.74174,   0.82790,  -0.32544,   0.61153
   0.06843,  -0.89161,   0.34892,  -0.67615,   0.13048,  -0.74805,   0.80461,  -0.08003,  -0.81538,   0.14285
   0.50109,  -0.56757,   0.88075,  -0.14538,   0.93750,   0.77548,  -0.81637,  -0.27194,  -0.93750,  -0.19448
  -0.77615,  -0.73042,  -0.67010,  -0.06072,  -0.22949,  -0.48596,   0.27659,  -0.08677,   0.93750,  -0.93750
  -0.14648,  -0.57397,   0.28583,   0.84670,   0.17155,  -0.76506,   0.87500,   0.11004,   0.76216,  -0.34940
   0.93750,   0.56204,   0.58366,   0.62806,   0.39327,   0.93750,  -0.63945,   0.71029,  -0.93750,  -0.16720
   0.64365,   0.42019,  -0.87229,  -0.93750,  -0.49200,   0.45380,   0.93750,  -0.56011,  -0.47937,   0.93750
   0.65671,   0.93750,  -0.62587,   0.49034,  -0.46746,  -0.75700,   0.36050,  -0.00010,  -0.41262,   0.37450
   0.19472,   0.15276,   0.09537,   0.81071,   0.70067,  -0.82761,  -0.56972,  -0.20470,   0.20737,  -0.28409
  -0.93750,   0.79307,   0.37565,  -0.65634,   0.10053,   0.37718,  -0.86389,   0.81714,   0.64354,  -0.93750
   0.93750,  -0.25551,  -0.89736,  -0.41284,   0.93750,  -0.87616,  -0.27403,  -0.93750,  -0.75850,  -0.74657
   0.23140,  -0.13264,  -0.05554,   0.82054,   0.55596,  -0.38008,  -0.65509,   0.61083,   0.25593,   0.14967
  -0.07803,  -0.10833,  -0.50941,   0.75830,  -0.44260,   0.70583,  -0.75978,   0.92382,   0.21538,  -0.30235
   0.81750,  -0.34793,  -0.79409,   0.68890,  -0.92922,   0.90145,  -0.01182,   0.02800,  -0.52230,   0.56287
  -0.88193,   0.02236,  -0.43447,   0.93750,  -0.81439,  -0.71878,   0.93750,   0.24004,   0.85803,   0.46666
   0.24230,   0.93750,   0.27040,   0.60119,  -0.69150,  -0.56688,   0.46115,   0.12832,   0.42990,  -0.66336
  -0.90793,  -0.11891,  -0.03740,   0.34474,   0.09995,  -0.74436,   0.85568,   0.39046,   0.73735,   0.82085
  -0.82428,   0.13806,  -0.43295,  -0.54988,  -0.71731,  -0.50225,  -0.42942,   0.64953,   0.93750,  -0.39933
  -0.07386,   0.93750,   0.02352,   0.56103,  -0.38189,   0.62458,  -0.40102,   0.22341,  -0.09854,  -0.57778
  -0.93645,  -0.39866,   0.27496,  -0.82781,   0.93750,  -0.41682,  -0.38345,   0.83024,  -0.33488,   0.48861
  -0.63802,  -0.16914,   0.93750,  -0.13624,  -0.72373,   0.24881,   0.10122,   0.57235,  -0.25966,   0.25027
   0.30435,  -0.14628,   0.01291,   0.78208,   0.44889,   0.50486,   0.39437,   0.15278,   0.60374,  -0.56009
  -0.19448,  -0.49458,  -0.93750,   0.78714,  -0.19380,  -0.40623,   0.08355,  -0.07566,  -0.72179,  -0.34166
  -0.77457,  -0.32351,  -0.92496,   0.06795,   0.88702,   0.82956,  -0.52245,  -0.53659,   0.51830,   0.12609
   0.11137,  -0.01631,  -0.79981,  -0.36997,  -0.09489,   0.86976,   0.79147,  -0.61956,   0.75774,   0.77049
  -0.24657,  -0.41436,  -0.17225,   0.82156,  -0.71600,  -0.79128,   0.06785,   0.93277,   0.52526,   0.56838
  -0.93750,  -0.30019,  -0.19653,  -0.67732,  -0.46340,   0.93750,  -0.61186,  -0.40158,   0.35101,  -0.84173
  -0.80448,  -0.69216,  -0.49348,   0.44649,  -0.66764,  -0.56220,   0.74956,  -0.65448,   0.93750,   0.86825
   0.60483,   0.32744,   0.89696,  -0.10279,  -0.50013,  -0.84969,   0.26057,  -0.04961,   0.61593,   0.10736
  -0.39533,  -0.88203,   0.47252,  -0.45707,  -0.93750,   0.42523,  -0.02573,   0.14064,  -0.07280,  -0.80649
  -0.87288,  -0.39098,  -0.87684,  -0.27606,   0.46244,  -0.88568,   0.10393,   0.63906,   0.93750,   0.64624
  -0.50566,   0.30522,  -0.02427,   0.80773,   0.20874,  -0.28546,  -0.31419,  -0.22404,  -0.36430,   0.27337
   0.35566,  -0.02765,  -0.49001,  -0.68593,  -0.75966,   0.93750,  -0.74819,   0.39919,  -0.67333,   0.93750
   0.92767,  -0.02884,   0.11005,  -0.33859,   0.93750,  -0.59130,  -0.46828,  -0.54923,  -0.40305,  -0.40146
  -0.58641,   0.67398,  -0.10392,  -0.51838,  -0.39226,   0.93736,   0.88111,  -0.24833,   0.15209,   0.16761
   0.75760,   0.93750,   0.33979,   0.93750,   0.14556,  -0.24362,  -0.58842,  -0.35134,  -0.43404,  -0.45199
  -0.60555,  -0.76237,   0.88469,   0.93750,   0.81024,  -0.46305,  -0.42493,  -0.69025,  -0.93750,  -0.56217
  -0.62289,   0.23237,   0.93750,  -0.80949,  -0.67478,   0.26465,  -0.49042,   0.38854,   0.93281,   0.34434
  -0.71013,   0.25218,  -0.28579,   0.21062,   0.93750,  -0.12898,   0.37591,   0.09321,  -0.19164,  -0.87388
   0.17841,  -0.18460,  -0.10691,  -0.93734,   0.92917,  -0.14737,   0.37748,   0.77477,   0.29261,  -0.65743
  -0.57554,  -0.44672,  -0.34877,  -0.61513,  -0.47893,   0.43793,   0.12987,   0.80390,   0.33486,   0.68199
  -0.03712,  -0.18632,   0.73746,  -0.12130,   0.48316,  -0.17374,   0.63307,  -0.81975,   0.81640,   0.17711
   0.30640,  -0.25762,   0.04544,  -0.75126,   0.30335,   0.93750,  -0.58388,  -0.29554,   0.03450,  -0.40593
  -0.33848,   0.88237,   0.71405,   0.18887,   0.55670,   0.25874,  -0.85556,  -0.28499,   0.14207,  -0.83513
  -0.76381,   0.42249,   0.93750,  -0.26599,   0.56498,  -0.55024,   0.31788,  -0.79394,  -0.34077,  -0.65493
   0.00776,   0.51249,   0.11019,   0.01941,   0.14761,  -0.53689,   0.11008,  -0.77433,  -0.04750,   0.23097
  -0.28078,  -0.07495,   0.42551,  -0.31568,  -0.54170,  -0.40863,   0.35792,   0.93750,  -0.40795,  -0.93445
  -0.19721,  -0.87745,   0.69178,  -0.83263,  -0.81515,  -0.92864,  -0.68825,  -0.88701,   0.93750,  -0.75385
  -0.68379,  -0.31133,   0.07813,  -0.06693,   0.36256,   0.31898,   0.47370,   0.71908,   0.07507,   0.93239
  -0.68258,  -0.22581,  -0.79584,   0.65123,  -0.49356,  -0.24653,   0.57008,   0.60817,   0.87209,   0.26846
  -0.81999,  -0.83651,  -0.23987,  -0.20684,   0.09048,   0.25982,  -0.46855,  -0.34046,  -0.66048,   0.93562
   0.86382,   0.93750,  -0.22466,  -0.92773,  -0.73593,   0.01476,  -0.70325,  -0.18436,  -0.37151,   0.32654
   0.44485,   0.03402,   0.10493,  -0.06420,  -0.12762,   0.26540,   0.75607,  -0.34268,  -0.47609,   0.83134
   0.39873,  -0.45856,   0.74750,   0.74198,  -0.63055,  -0.81882,  -0.79123,   0.67168,  -0.87413,   0.87545
