   0.13281,  -0.60938,   0.47656,  -0.36719,  -0.79688,  -0.50781,   0.00000,  -0.21094,  -0.51562,  -0.09375,  -0.46094,  -0.52344,  -0.22656,   0.87500,   0.65625,  -0.69531,  -0.34375,   0.70312,  -0.23438,  -0.31250,   0.71094,   0.72656,  -0.46094,   0.70312,  -0.66406,  -0.42969,  -0.44531,   0.52344,  -0.35156,  -0.04688,   0.32031,   0.36719,   0.57031,   0.19531,  -0.01562,  -0.25000,   0.16406,  -0.01562,  -0.39062,  -0.52344,   0.79688,   0.66406,  -0.22656,  -0.42188,  -0.29688,   0.60156,  -0.41406,   0.80469,  -0.28125,  -0.39062,   0.72656,  -0.35156,   0.58594,  -0.54688,   0.32812,  -0.53906,  -0.51562,  -0.41406,  -0.35156,   0.64062,  -0.46094,  -0.28906,  -0.39844,   0.83594,  -0.26562,  -0.35156,  -0.13281,  -0.52344,  -0.50000,  -0.50000,  -0.26562,  -0.73438,   0.11719,  -0.51562,   0.50000,  -0.17188,   0.67969,   0.64062,  -0.05469,  -0.37500,   0.16406,  -0.07031,   0.33594,  -0.58594,   0.46094,  -0.06250,   0.84375,   0.19531,   0.49219,   0.34375,  -0.23438,   0.84375,  -0.13281,   0.74219,  -0.53125,   0.25781,  -0.20312,   0.14844,   0.59375,  -0.68750,   0.27344,   0.08594,   0.07031,  -0.48438,  -0.31250,   0.59375,  -0.54688,   0.01562,  -0.60156,  -0.29688,  -0.39062,  -0.47656,  -0.42969,  -0.75000,  -0.37500,  -0.38281,   0.78906,   0.07812,  -0.65625,   0.60938,   0.78906,  -0.30469,  -0.60156,   0.33594,  -0.07812,   0.77344,   0.87500,   0.59375
   0.16406,  -0.68750,   0.15625,  -0.08594,   0.49219,  -0.37500,  -0.71875,  -0.40625,  -0.37500,  -0.23438,  -0.52344,  -0.55469,  -0.57812,   0.74219,  -0.64844,  -0.07812,   0.93750,  -0.50781,  -0.46094,  -0.32031,   0.91406,   0.84375,   0.40625,  -0.67188,  -0.73438,   0.43750,  -0.54688,   0.44531,  -0.82031,   0.21094,   0.40625,   0.75000,   0.68750,   0.63281,  -0.16406,   0.15625,   0.85156,  -0.40625,   0.93750,  -0.44531,   0.74219,   0.67969,  -0.42188,   0.46875,   0.85156,   0.71094,   0.93750,  -0.28125,  -0.42188,   0.33594,   0.71094,  -0.56250,  -0.31250,  -0.78906,  -0.26562,   0.40625,   0.83594,  -0.32812,   0.03125,   0.16406,   0.06250,  -0.17188,  -0.28125,  -0.18750,  -0.53125,  -0.27344,  -0.45312,  -0.47656,  -0.80469,   0.90625,  -0.58594,  -0.20312,  -0.73438,  -0.39844,   0.85938,   0.16406,  -0.47656,  -0.25781,   0.78906,  -0.47656,  -0.54688,  -0.21875,   0.57031,  -0.46094,  -0.78906,   0.15625,   0.09375,  -0.15625,   0.41406,  -0.00000,   0.93750,   0.81250,  -0.36719,   0.74219,  -0.53906,   0.39844,   0.74219,   0.86719,  -0.51562,  -0.14844,   0.07812,   0.42969,   0.18750,   0.91406,   0.53906,   0.56250,  -0.38281,  -0.62500,  -0.21094,  -0.23438,   0.93750,  -0.65625,  -0.51562,  -0.70312,  -0.08594,  -0.60938,   0.55469,   0.10156,   0.44531,  -0.69531,  -0.35938,  -0.62500,   0.25000,  -0.02344,   0.39844,   0.63281,   0.62500,   0.09375
   0.73438,  -0.35938,  -0.24219,   0.28125,   0.83594,   0.56250,  -0.50000,   0.42188,  -0.74219,  -0.75000,   0.02344,  -0.15625,  -0.64062,  -0.36719,  -0.49219,  -0.64062,   0.91406,  -0.22656,   0.75781,  -0.22656,   0.24219,   0.87500,   0.56250,   0.47656,  -0.50000,   0.82031,   0.88281,   0.45312,  -0.06250,   0.55469,   0.62500,   0.93750,   0.22656,  -0.42969,  -0.51562,   0.24219,   0.71094,   0.43750,   0.24219,   0.28906,  -0.37500,   0.80469,  -0.19531,  -0.48438,   0.70312,   0.39062,   0.58594,  -0.27344,  -0.55469,   0.23438,   0.64062,  -0.46094,   0.76562,   0.78906,  -0.44531,  -0.57812,   0.20312,  -0.37500,  -0.45312,  -0.39844,  -0.10156,   0.14844,  -0.42188,  -0.27344,  -0.56250,   0.28906,  -0.39062,   0.14062,   0.78125,   0.47656,   0.56250,  -0.49219,  -0.40625,  -0.57031,   0.18750,   0.73438,  -0.12500,  -0.35938,   0.38281,   0.39062,   0.53906,  -0.59375,  -0.38281,  -0.28906,  -0.78906,  -0.17188,   0.23438,  -0.39062,   0.78906,  -0.67188,  -0.45312,   0.64062,  -0.34375,  -0.00781,   0.78125,  -0.19531,   0.33594,   0.80469,  -0.03906,  -0.22656,   0.25000,  -0.57031,  -0.59375,  -0.18750,  -0.28906,  -0.06250,  -0.31250,   0.49219,   0.50000,  -0.58594,  -0.64844,   0.39062,  -0.47656,  -0.41406,   0.10938,  -0.46094,   0.06250,  -0.42188,  -0.08594,   0.53125,  -0.46094,   0.29688,  -0.09375,   0.57031,  -0.31250,   0.58594,   0.17188,  -0.14062
  -0.30469,   0.39062,   0.25000,   0.07031,   0.54688,  -0.65625,   0.85156,   0.21875,  -0.25000,   0.06250,  -0.27344,   0.15625,  -0.42188,   0.00000,   0.50000,  -0.50781,  -0.32812,   0.07812,  -0.34375,  -0.63281,  -0.35156,  -0.57812,  -0.41406,  -0.18750,  -0.18750,  -0.38281,   0.12500,   0.88281,   0.64062,  -0.73438,   0.87500,  -0.11719,  -0.53125,   0.87500,  -0.52344,   0.09375,   0.82031,  -0.66406,  -0.25781,   0.44531,  -0.60156,   0.31250,  -0.33594,  -0.59375,   0.68750,   0.88281,   0.02344,   0.92188,   0.55469,  -0.03125,  -0.64062,  -0.46094,   0.93750,  -0.64062,  -0.46094,  -0.61719,  -0.28906,  -0.20312,  -0.10156,  -0.25000,   0.60156,   0.35938,  -0.24219,   0.25781,  -0.42969,   0.10156,   0.12500,  -0.68750,  -0.07812,  -0.43750,  -0.41406,   0.86719,  -0.00781,  -0.78125,  -0.32812,   0.73438,   0.64844,   0.53906,  -0.41406,  -0.33594,  -0.32812,  -0.60156,   0.70312,  -0.03906,   0.88281,   0.36719,   0.50000,   0.21875,   0.80469,  -0.46875,  -0.18750,  -0.28125,  -0.01562,   0.19531,   0.44531,  -0.07031,  -0.34375,  -0.46094,  -0.16406,   0.80469,   0.82812,  -0.61719,  -0.57812,  -0.42188,   0.16406,   0.59375,  -0.43750,   0.71094,   0.64844,  -0.21094,   0.92188,   0.80469,  -0.33594,  -0.07031,  -0.57812,  -0.43750,   0.75000,  -0.46094,  -0.25781,   0.75000,   0.30469,   0.64062,   0.90625,  -0.05469,  -0.47656,  -0.10156,  -0.17188,   0.61719
  -0.51562,  -0.43750,  -0.18750,  -0.28906,  -0.51562,  -0.46094,  -0.38281,   0.00000,   0.46875,  -0.23438,  -0.59375,   0.80469,   0.93750,  -0.44531,  -0.34375,  -0.39062,  -0.51562,  -0.00781,  -0.34375,  -0.24219,  -0.78125,  -0.57812,  -0.29688,  -0.17969,   0.60156,   0.89062,   0.56250,  -0.42188,  -0.14062,   0.54688,  -0.68750,  -0.60938,  -0.44531,   0.82031,  -0.08594,   0.35938,  -0.50781,  -0.63281,   0.66406,  -0.50781,   0.67188,   0.72656,  -0.07812,   0.93750,  -0.20312,   0.29688,   0.43750,  -0.92188,   0.82812,   0.70312,  -0.80469,   0.87500,  -0.91406,  -0.66406,  -0.71875,   0.84375,   0.07812,   0.00781,   0.58594,  -0.56250,  -0.53125,  -0.06250,  -0.04688,   0.93750,   0.72656,   0.00781,   0.57812,   0.85156,  -0.42188,   0.56250,  -0.65625,   0.85938,  -0.24219,   0.08594,  -0.70312,  -0.61719,   0.92188,  -0.48438,   0.76562,  -0.69531,  -0.33594,   0.04688,  -0.36719,  -0.48438,  -0.16406,   0.25000,  -0.50000,   0.32031,  -0.49219,   0.83594,   0.67969,   0.24219,   0.68750,  -0.53906,  -0.18750,   0.35156,  -0.08594,   0.00781,  -0.68750,  -0.38281,  -0.52344,  -0.59375,   0.75781,   0.86719,   0.13281,  -0.12500,  -0.05469,   0.79688,   0.79688,   0.83594,   0.80469,  -0.50781,  -0.01562,   0.60156,  -0.19531,  -0.76562,  -0.86719,  -0.36719,   0.80469,   0.80469,  -0.57812,   0.71875,   0.16406,  -0.00781,  -0.32812,  -0.78906,  -0.45312,   0.67969
   0.13281,  -0.14062,  -0.35156,  -0.64062,  -0.82812,   0.36719,   0.39062,  -0.42188,   0.82812,  -0.35938,   0.32031,  -0.44531,  -0.42969,   0.85938,  -0.30469,  -0.62500,   0.08594,  -0.53906,   0.78906,  -0.03125,   0.92188,   0.43750,  -0.23438,   0.21094,  -0.16406,  -0.14844,   0.64062,  -0.19531,   0.73438,  -0.28125,   0.78125,   0.07812,   0.62500,  -0.36719,  -0.20312,   0.75781,   0.14062,   0.93750,   0.51562,   0.53906,  -0.10156,   0.53125,  -0.35938,   0.90625,  -0.52344,  -0.34375,   0.42969,  -0.53906,  -0.76562,   0.64062,   0.31250,   0.52344,  -0.42188,   0.58594,   0.17188,   0.70312,  -0.40625,  -0.40625,   0.71875,  -0.33594,  -0.71875,   0.50781,  -0.08594,  -0.14062,  -0.85156,   0.49219,   0.68750,  -0.19531,   0.77344,  -0.34375,   0.41406,  -0.49219,  -0.28906,   0.26562,  -0.60938,   0.47656,  -0.12500,  -0.31250,   0.81250,   0.42969,   0.69531,  -0.28125,   0.82031,   0.35156,   0.89062,   0.57031,  -0.52344,  -0.46094,  -0.63281,   0.93750,  -0.39062,   0.16406,   0.46094,  -0.10156,  -0.01562,   0.62500,   0.31250,  -0.00000,  -0.20312,   0.30469,  -0.11719,  -0.42969,   0.50000,  -0.48438,   0.64062,   0.25781,   0.18750,   0.54688,   0.39062,   0.43750,  -0.18750,   0.78125,  -0.39844,  -0.50000,  -0.47656,  -0.54688,  -0.15625,  -0.58594,   0.51562,   0.75781,   0.17188,   0.12500,  -0.17188,   0.57031,  -0.41406,   0.59375,   0.13281,  -0.68750
  -0.17188,  -0.28906,   0.46875,  -0.18750,   0.71875,  -0.42188,   0.67969,  -0.07031,  -0.34375,  -0.18750,  -0.25000,  -0.23438,  -0.34375,  -0.41406,   0.62500,  -0.39062,   0.53906,   0.32812,   0.03125,  -0.01562,  -0.27344,  -0.54688,   0.64844,   0.91406,  -0.13281,  -0.29688,   0.70312,   0.64844,  -0.12500,   0.79688,   0.59375,  -0.56250,   0.10938,  -0.57812,  -0.64844,  -0.28125,   0.46094,   0.25000,  -0.03125,   0.78125,  -0.50781,  -0.25781,  -0.09375,  -0.69531,   0.57031,  -0.11719,  -0.15625,   0.77344,  -0.10938,  -0.54688,   0.02344,  -0.25781,   0.35938,   0.75781,  -0.32031,  -0.13281,   0.35156,  -0.29688,   0.32812,  -0.17188,  -0.34375,   0.57812,  -0.34375,  -0.15625,  -0.49219,   0.54688,   0.20312,   0.63281,   0.66406,  -0.39062,   0.67969,  -0.25000,  -0.18750,  -0.59375,   0.28906,   0.33594,  -0.03906,   0.13281,  -0.34375,  -0.03906,   0.93750,  -0.36719,  -0.71875,  -0.25781,  -0.50000,   0.13281,   0.43750,  -0.49219,  -0.23438,  -0.44531,  -0.11719,  -0.46094,   0.73438,   0.40625,   0.10156,   0.14844,  -0.53125,   0.46094,   0.25781,   0.88281,   0.23438,  -0.64062,  -0.28125,  -0.19531,  -0.28906,   0.74219,  -0.58594,   0.91406,  -0.20312,  -0.40625,  -0.57031,   0.57812,  -0.39844,  -0.76562,  -0.64844,  -0.39844,   0.23438,  -0.25781,   0.82812,   0.02344,  -0.28906,  -0.09375,  -0.00781,   0.73438,  -0.28906,  -0.00000,  -0.51562,  -0.03906
  -0.37500,  -0.48438,  -0.47656,  -0.89844,  -0.39844,  -0.49219,   0.69531,   0.49219,   0.63281,  -0.16406,   0.78906,   0.78125,   0.53906,  -0.49219,   0.00781,  -0.13281,   0.14062,   0.92969,   0.39062,   0.08594,  -0.41406,  -0.76562,  -0.17969,   0.62500,  -0.00000,  -0.35156,  -0.26562,  -0.38281,  -0.32812,   0.69531,  -0.52344,  -0.47656,  -0.62500,  -0.60938,  -0.19531,   0.72656,  -0.68750,  -0.40625,  -0.21875,  -0.39062,  -0.07031,  -0.54688,   0.36719,  -0.29688,  -0.29688,  -0.29688,   0.16406,  -0.43750,  -0.82812,  -0.41406,  -0.42188,   0.28125,  -0.32031,   0.10156,  -0.43750,  -0.23438,  -0.37500,  -0.40625,   0.38281,  -0.60938,  -0.71094,   0.81250,  -0.34375,   0.57812,  -0.31250,   0.72656,   0.65625,   0.87500,   0.93750,  -0.26562,  -0.07031,   0.59375,  -0.47656,  -0.31250,  -0.81250,  -0.65625,   0.35938,   0.84375,  -0.39844,  -0.22656,   0.28125,  -0.21094,  -0.72656,  -0.39062,  -0.34375,  -0.28125,  -0.37500,  -0.52344,  -0.53906,  -0.21875,   0.16406,  -0.57812,   0.78906,   0.03906,  -0.09375,  -0.48438,  -0.54688,  -0.42969,   0.73438,  -0.21094,  -0.60938,  -0.34375,   0.26562,  -0.12500,  -0.57812,  -0.85156,   0.39062,   0.35156,   0.28125,   0.79688,  -0.29688,  -0.36719,   0.38281,   0.85938,  -0.49219,  -0.41406,  -0.63281,  -0.67188,   0.64844,   0.61719,   0.66406,   0.68750,  -0.32031,   0.10156,  -0.43750,  -0.39062,  -0.39062,  -0.40625
  -0.60156,  -0.25000,  -0.08594,  -0.36719,  -0.32031,  -0.50000,   0.86719,  -0.56250,   0.71094,  -0.10938,   0.93750,   0.50781,  -0.61719,   0.71875,   0.76562,  -0.53125,   0.50781,   0.91406,  -0.43750,   0.03125,   0.76562,   0.84375,  -0.39844,   0.93750,  -0.21875,  -0.54688,  -0.24219,  -0.05469,   0.87500,  -0.60156,   0.17969,   0.46094,  -0.19531,  -0.46094,  -0.46094,  -0.32812,  -0.26562,   0.88281,  -0.11719,  -0.64844,   0.06250,  -0.66406,  -0.12500,  -0.08594,   0.31250,  -0.08594,  -0.46875,   0.51562,  -0.42969,  -0.06250,   0.40625,  -0.17188,  -0.23438,   0.67188,  -0.46094,  -0.35938,  -0.09375,  -0.55469,   0.86719,  -0.61719,  -0.63281,   0.17188,   0.54688,   0.89844,  -0.39844,   0.79688,   0.90625,  -0.65625,  -0.32031,  -0.47656,   0.57812,   0.00781,  -0.40625,  -0.34375,  -0.28125,  -0.20312,  -0.56250,   0.65625,  -0.21094,  -0.24219,   0.75781,  -0.40625,   0.71875,  -0.35156,   0.73438,  -0.52344,   0.38281,  -0.20312,  -0.49219,   0.49219,   0.30469,   0.57812,   0.57812,  -0.00000,  -0.44531,   0.00000,  -0.14062,  -0.33594,  -0.21875,   0.32031,   0.45312,  -0.00000,  -0.63281,  -0.03906,  -0.69531,  -0.65625,   0.48438,  -0.10938,  -0.42188,  -0.04688,  -0.35938,  -0.50000,  -0.37500,  -0.34375,  -0.64062,  -0.04688,  -0.24219,  -0.57812,   0.06250,  -0.29688,   0.30469,  -0.48438,  -0.28906,   0.68750,  -0.51562,   0.21875,   0.53125,  -0.48438
  -0.37500,  -0.27344,  -0.21094,  -0.04688,   0.39062,  -0.03125,   0.52344,  -0.46094,   0.23438,   0.70312,   0.16406,  -0.43750,   0.05469,   0.68750,   0.80469,  -0.21094,   0.03125,  -0.07812,  -0.58594,  -0.28906,   0.69531,   0.35938,   0.20312,  -0.32812,  -0.28125,  -0.43750,  -0.15625,   0.25781,  -0.30469,  -0.59375,  -0.34375,   0.46875,   0.18750,   0.11719,   0.13281,  -0.10156,  -0.31250,  -0.13281,  -0.35156,  -0.62500,   0.33594,  -0.72656,  -0.23438,  -0.30469,  -0.34375,  -0.39062,  -0.74219,   0.35156,  -0.36719,  -0.40625,   0.60938,  -0.09375,   0.88281,  -0.55469,   0.25781,  -0.17188,   0.36719,   0.67188,  -0.54688,   0.85156,   0.21094,  -0.08594,   0.64844,   0.21875,   0.50781,   0.14844,   0.76562,  -0.73438,  -0.58594,  -0.00781,  -0.53125,  -0.11719,  -0.42188,  -0.43750,   0.61719,   0.32031,   0.06250,  -0.15625,  -0.42969,   0.28906,  -0.26562,   0.35938,   0.56250,  -0.33594,  -0.03906,  -0.15625,   0.37500,   0.76562,   0.63281,  -0.25000,  -0.10156,  -0.57812,   0.08594,  -0.39062,   0.25000,  -0.11719,  -0.32031,  -0.35938,   0.44531,   0.16406,  -0.55469,   0.04688,  -0.03125,   0.07031,  -0.18750,   0.01562,  -0.53125,  -0.56250,  -0.56250,  -0.32031,   0.44531,  -0.75000,  -0.25781,  -0.28906,  -0.21875,  -0.07031,  -0.21875,   0.53906,  -0.70312,  -0.62500,  -0.41406,   0.30469,  -0.23438,  -0.17188,  -0.47656,  -0.24219,   0.42188,   0.32812
